age,income,employment_length,credit_score,num_credit_lines,credit_utilization,debt_to_income,total_debt,savings,loan_amount,loan_term,num_late_payments,num_bankruptcies,inquiries_last_6m,employment_status,home_ownership,loan_purpose,monthly_payment,payment_to_income,default
49,54191,21,657,9,0.7430061288624272,0.15586328444570258,81424,1662,44248,48,0,0,0,unemployed,mortgage,home_improvement,967,0.21413149785019653,1
40,87057,12,602,7,0.26557490721121985,0.12192180798305183,16869,1860,31667,36,2,0,1,employed,mortgage,debt_consolidation,923,0.12722698921396328,0
52,29498,11,720,2,0.049140749037003,0.22382617159437118,22924,33743,10554,12,1,0,2,self_employed,mortgage,credit_card,923,0.37548308359888805,0
72,50556,12,621,3,0.5135583698532165,0.06801283441157446,20231,16217,23624,48,1,0,2,employed,rent,credit_card,516,0.12247804414906242,0
47,60743,18,850,4,0.3503509281555539,0.0466921126264105,5233,14265,100000,60,2,0,1,employed,mortgage,home_improvement,1750,0.3457188482623512,0
47,69324,5,775,6,0.44086338357155574,0.11398038402534146,40675,26164,14380,24,0,0,4,employed,mortgage,business,629,0.10888004154405401,0
39,53541,1,697,7,0.12393303811245569,0.18385653400494942,76708,4282,8579,48,1,0,2,employed,rent,debt_consolidation,187,0.04191180590575447,0
34,40801,6,762,4,0.33323098262178097,0.10875022690887927,81904,4589,15073,48,1,0,4,employed,mortgage,debt_consolidation,329,0.09676233425651332,0
54,32409,9,768,5,0.36661557423996527,0.12882989029931058,18094,27300,15876,60,2,0,1,employed,rent,credit_card,277,0.10256410256410256,0
34,51178,9,634,5,0.39393979347663816,0.40709365558127736,13341,1077,9254,60,0,0,2,employed,rent,debt_consolidation,161,0.037750595959201216,1
45,28679,5,614,3,0.7968472260416822,0.060121605260941485,36948,325,18199,36,0,0,4,self_employed,rent,home_improvement,530,0.22176505456954565,1
39,20000,0,686,3,0.6735999653534886,0.2597213226656694,70503,4230,5552,60,0,0,2,employed,mortgage,home_improvement,97,0.0582,1
50,60978,3,748,7,0.06470213240360205,0.039872861960273294,41104,32738,8384,60,1,0,5,self_employed,rent,home_improvement,146,0.02873167371839024,0
49,77031,17,691,3,0.3917978937156955,0.2459818253718945,45772,11888,22714,60,3,0,2,employed,mortgage,debt_consolidation,397,0.06184523114070958,0
57,20000,6,553,8,0.12445421046301888,0.08728884820179872,90532,29317,3911,24,2,0,1,unemployed,mortgage,other,171,0.1026,0
38,29588,5,615,8,0.10360153273399572,0.31041101401819216,20104,393,25140,48,2,0,1,employed,rent,debt_consolidation,549,0.22265783425713126,0
41,66807,2,674,5,0.10023246637744518,0.16893668210053586,30455,13007,3266,48,1,0,1,employed,rent,credit_card,71,0.012753154609546903,0
33,137138,3,673,5,0.05015599189091167,0.23105090685813776,134280,21607,3976,60,0,0,2,retired,mortgage,home_improvement,69,0.0060377138356983474,0
39,49533,15,837,3,0.22046964564547175,0.6197176083073928,31025,1068,9421,36,0,0,1,employed,mortgage,debt_consolidation,274,0.06637998909817697,0
49,34064,7,569,3,0.18626569791868947,0.17514863155679522,13175,29527,16330,60,0,0,2,employed,mortgage,debt_consolidation,285,0.10039924847346172,0
54,44736,10,720,6,0.43397760236465266,0.5810713967266852,21258,6854,33782,36,2,0,4,employed,rent,debt_consolidation,985,0.2642167381974249,1
33,97483,4,799,5,0.2700151867350011,0.26499865256744537,17144,100000,13909,48,1,0,2,employed,rent,home_improvement,304,0.03742190946113681,0
55,35490,6,850,4,0.5439137105828439,0.2693989854421736,48326,309,11242,36,3,0,5,retired,rent,medical,327,0.11056635672020287,1
61,32872,1,647,6,0.38648792022739054,0.07714831068978997,17734,63175,20044,36,1,0,3,self_employed,rent,home_improvement,584,0.2131905573132149,0
49,38508,8,719,3,0.11296185739637271,0.19730469357011432,45108,4486,7261,12,1,0,4,self_employed,own,home_improvement,635,0.19788095980056092,0
67,30434,3,725,12,0.47000120196378775,0.4255238850593484,20153,716,14729,36,1,0,1,retired,mortgage,credit_card,429,0.16915292107511337,1
35,52121,4,695,1,0.2891228632614371,0.24147407240899285,6642,3675,5769,36,3,0,1,employed,mortgage,debt_consolidation,168,0.03867922718290132,0
30,110452,7,672,6,0.27672242706327355,0.14081799368786657,46411,12286,14154,24,2,0,2,employed,own,debt_consolidation,619,0.06725093253177851,0
23,57615,19,714,1,0.16359988303960277,0.08610855991494962,40895,38414,12199,48,4,0,1,self_employed,mortgage,medical,266,0.055402239000260346,0
62,43209,0,477,6,0.43531894548904493,0.45080357452381514,54951,100000,7608,60,1,0,3,employed,rent,debt_consolidation,133,0.03693674928834271,1
52,42365,12,734,1,0.0980605097577999,0.42527414450415135,21196,68380,14995,12,2,0,2,employed,mortgage,other,1312,0.3716275227192258,0
44,22435,2,690,4,0.06979793553285893,0.6148729301410637,19464,1904,14927,36,3,0,0,employed,own,debt_consolidation,435,0.23267216402941832,1
48,76233,4,662,3,0.035831728145661,0.11714971777962145,50069,44145,30418,24,3,0,0,unemployed,mortgage,home_improvement,1330,0.20935815198142538,0
31,47149,0,843,3,0.12998581291161088,0.4496559837751105,122420,14573,4341,24,0,0,0,employed,mortgage,medical,189,0.04810282296549238,0
74,44790,2,626,5,0.19418709903932654,0.0789640487454933,36641,3035,12667,60,2,0,2,self_employed,rent,credit_card,221,0.059209645010046885,0
46,241966,4,647,5,0.19970815676467896,0.20247970859567826,51004,5896,7846,60,1,0,2,employed,mortgage,home_improvement,137,0.0067943430068687334,0
46,56918,0,839,5,0.32796369906175526,0.3040507720626174,28077,2794,24558,48,2,0,1,employed,own,credit_card,537,0.11321550300432201,0
53,33661,4,613,9,0.6861956860974272,0.4291184811554731,10562,8566,22645,36,2,0,3,self_employed,mortgage,credit_card,660,0.235287127536318,1
50,39609,18,635,3,0.6189701373104327,0.08567129264048551,78742,2712,19063,24,0,0,1,retired,rent,debt_consolidation,834,0.2526698477618723,0
47,87048,0,668,3,0.4044516664776185,0.6129403488114324,75111,1733,8162,12,3,0,2,employed,mortgage,business,714,0.09842845326716294,1
35,51877,10,747,6,0.09604364805147587,0.27019975326494855,64126,16625,24830,48,6,0,1,employed,own,debt_consolidation,543,0.12560479595967383,0
50,23881,3,696,6,0.6299735596390102,0.11816801932658705,31396,20808,4577,36,1,0,2,employed,own,debt_consolidation,133,0.06683137222059378,0
67,77622,7,576,3,0.15751796523853934,0.3449930397641723,58550,6115,3965,60,2,0,2,self_employed,rent,other,69,0.01066707892092448,0
61,35099,2,637,7,0.08821085402579461,0.5158014863048007,74236,63036,5469,36,0,0,1,employed,own,credit_card,159,0.05436052309182598,0
64,125072,1,631,4,0.43848872329490146,0.20954349883611875,132737,5482,13050,60,1,0,2,employed,mortgage,credit_card,228,0.021875399769732636,0
38,84122,1,673,1,0.5593250929507909,0.256289599820403,80083,5145,21431,36,3,0,0,self_employed,own,other,625,0.089156225482038,1
33,39196,0,714,7,0.36634606763472344,0.1079656988083178,38217,21823,1663,12,1,0,3,employed,rent,credit_card,145,0.04439228492703337,0
43,93014,1,713,7,0.14506021773004102,0.2710480466439936,12751,6643,33722,48,3,0,1,employed,own,credit_card,737,0.09508246070484014,0
45,50712,7,537,2,0.27695437918639115,0.2200078057147785,41131,9202,14643,60,2,0,3,unemployed,rent,business,256,0.06057737813535258,1
58,75085,14,765,5,0.4340419006831794,0.22361704480624844,44589,184,4458,12,2,0,4,unemployed,mortgage,credit_card,390,0.06232936005860025,0
24,62465,11,700,6,0.17902622109975438,0.1725173706345966,64037,8308,14337,24,2,0,1,unemployed,rent,debt_consolidation,627,0.1204514528135756,0
63,32106,8,790,9,0.1093387831307629,0.04710188276430047,107270,522,28703,12,1,0,5,employed,mortgage,credit_card,2511,0.9385161652027658,0
43,35533,0,715,3,0.38103961622126736,0.18185234068674527,33653,1297,20325,12,1,0,0,unemployed,rent,home_improvement,1778,0.6004559142205836,0
39,82041,2,768,4,0.15447303479393557,0.256015757487291,195006,1093,28835,12,0,0,3,self_employed,mortgage,debt_consolidation,2523,0.36903499469777307,0
32,41465,2,717,10,0.4861440843303739,0.16113177705351683,8889,1696,5133,60,1,0,3,employed,mortgage,credit_card,89,0.025756662245267094,0
25,40061,2,787,4,0.2922914441476454,0.13249949649641504,50790,3557,9998,24,0,0,2,employed,other,credit_card,437,0.13090037692518908,0
54,30407,5,721,4,0.5202322968231398,0.16866645970046756,19171,3905,6993,48,1,0,1,employed,own,debt_consolidation,152,0.05998618739106127,0
45,60584,5,672,4,0.43346234100197073,0.2452715352722616,7896,21947,44458,12,1,0,0,self_employed,own,home_improvement,3890,0.7705004621682292,1
29,137483,3,850,7,0.316703452829481,0.2151598450554143,30902,11311,20901,60,3,0,5,self_employed,rent,debt_consolidation,365,0.03185848432169795,0
29,28745,3,751,8,0.28179884430471663,0.3551905347512261,11319,467,98018,60,2,0,0,self_employed,rent,home_improvement,1715,0.715950600104366,1
40,49618,12,725,6,0.2938046582628187,0.12949124914964197,31915,9181,9630,48,1,0,0,employed,rent,credit_card,210,0.05078802047644,0
65,99320,10,577,6,0.11391536118918139,0.057675738597300574,37339,13060,8044,36,2,0,1,employed,mortgage,debt_consolidation,234,0.028272251308900525,0
41,47107,2,576,3,0.5174389865870374,0.20839163201903735,88861,4950,12088,24,1,0,2,employed,own,debt_consolidation,528,0.1345023032670304,1
26,61462,17,703,5,0.31559507092690214,0.46635766306739396,10871,7395,35061,24,2,0,1,unemployed,own,debt_consolidation,1533,0.29930688880934564,1
42,28819,21,691,6,0.41998081642753143,0.20787156727713008,75113,10780,10339,12,3,0,5,self_employed,rent,debt_consolidation,904,0.37641833512613204,1
41,60727,2,630,2,0.35106998500975956,0.49707074382569444,39279,25511,14575,36,0,0,1,employed,own,home_improvement,425,0.08398241309466958,1
18,44641,3,691,8,0.23548429658335177,0.6078966439284913,82708,763,14295,24,2,0,2,employed,rent,home_improvement,625,0.16800698909074618,1
44,80247,4,807,5,0.08307485392694704,0.0703556215729767,25709,5616,13734,12,1,0,3,self_employed,mortgage,debt_consolidation,1201,0.17959549889715504,0
42,88760,19,735,4,0.18943447183027343,0.3052743881312257,12509,77847,8461,36,1,0,1,employed,other,home_improvement,246,0.03325822442541686,0
53,178935,14,588,4,0.42639088142540704,0.7145786074866135,13711,67845,12135,60,0,0,1,self_employed,rent,other,212,0.01421745326515215,1
67,65500,0,671,2,0.12899991567875516,0.4484506284839917,12920,29039,11777,12,2,0,1,employed,rent,debt_consolidation,1030,0.18870229007633588,0
58,57693,3,615,5,0.16513490042078127,0.46254074462370076,53223,18128,13289,36,1,0,2,self_employed,mortgage,credit_card,387,0.08049503405959128,1
41,54024,5,648,5,0.06376384841014167,0.17255649617843777,118366,96950,25860,48,2,0,1,employed,rent,home_improvement,565,0.12549977787649932,0
31,41085,4,646,4,0.18241140087399116,0.17669140267183006,23110,100000,45818,24,3,0,2,employed,rent,debt_consolidation,2004,0.5853231106243154,1
75,58060,1,641,2,0.34017170347219106,0.31267250923459666,60072,6676,7418,12,2,0,2,retired,rent,business,649,0.1341370995521874,1
45,42289,13,579,4,0.10903634276822588,0.4215412152823785,10734,1892,10153,60,1,0,4,employed,rent,other,177,0.050225827047222685,1
45,53328,7,669,4,0.04658885603748895,0.27301186855605625,41950,5402,7498,12,2,0,1,employed,mortgage,debt_consolidation,656,0.1476147614761476,0
44,94731,12,635,1,0.14122359760638356,0.46711534434802143,61997,100000,15229,24,1,0,3,retired,rent,business,666,0.08436520252082212,0
47,29635,13,445,8,0.21870872006762004,0.554512443182363,11401,769,9165,24,0,0,3,employed,own,credit_card,400,0.1619706428209887,1
43,86676,9,844,4,0.13728152658097664,0.05905119431681313,30850,4000,15801,36,1,0,3,self_employed,mortgage,debt_consolidation,460,0.06368544925931054,0
38,94708,4,767,10,0.341004381047683,0.5152320828192959,64391,973,28927,60,1,0,3,employed,mortgage,credit_card,506,0.06411285213498331,0
38,46210,6,649,6,0.3482194284393344,0.49250100033999045,3473,9770,2279,36,0,0,0,employed,mortgage,debt_consolidation,66,0.017139147370698982,0
44,20000,1,681,3,0.05557344460500812,0.23419534163950262,105700,1334,18849,60,3,0,0,employed,own,credit_card,329,0.1974,0
38,36173,7,586,6,0.016106789167766353,0.11758007489051861,48191,6883,9680,12,2,0,2,employed,rent,debt_consolidation,847,0.28098305365880627,0
36,93760,1,815,4,0.2634082137190047,0.43445317628518687,64433,434,18440,12,2,0,2,unemployed,other,home_improvement,1613,0.2064419795221843,0
46,48463,8,831,3,0.5567352254403113,0.26527021239964754,26103,20464,7132,36,1,0,0,unemployed,rent,credit_card,208,0.05150320863339042,0
41,29742,1,692,2,0.07688225450524318,0.2946511960271852,9152,50691,30865,48,0,0,1,employed,rent,credit_card,675,0.2723421424248537,0
63,38086,0,761,3,0.2292563529713396,0.14705839522734887,55672,4555,25318,24,2,0,0,employed,rent,debt_consolidation,1107,0.3487895814735073,0
18,74630,1,694,5,0.2529818143154895,0.15982746874358,33993,6616,19887,36,2,0,1,unemployed,mortgage,credit_card,580,0.09326008307651079,0
58,64432,0,573,3,0.2833112423395101,0.2856057596497476,37260,6341,23277,36,2,1,1,employed,mortgage,debt_consolidation,678,0.12627265954805067,1
59,43500,8,647,4,0.04970127550955027,0.3995188443715513,86689,10629,7927,12,0,0,0,employed,rent,home_improvement,693,0.19117241379310346,0
20,40806,9,690,3,0.1800665036793619,0.17932621982637706,66812,7652,8658,24,0,0,1,employed,mortgage,debt_consolidation,378,0.11116012351124835,0
40,40300,5,643,6,0.25477293296294345,0.5089363381998852,168887,25646,22622,36,1,0,2,employed,mortgage,home_improvement,659,0.19622828784119106,1
40,30908,1,662,5,0.3689479329567549,0.40060606662358006,41072,51511,7805,12,1,0,5,employed,mortgage,debt_consolidation,682,0.2647858159699754,1
28,109939,0,672,5,0.4175469375490078,0.4128279009878001,20890,2389,36751,12,2,0,0,employed,mortgage,home_improvement,3215,0.35092187485787574,1
35,41724,0,673,4,0.18066449150761607,0.6749435903943612,31234,5094,10651,36,2,0,0,employed,mortgage,credit_card,310,0.08915731952832902,1
31,90091,1,684,4,0.3912929924657881,0.13848258356578824,50641,31333,18983,36,2,0,3,unemployed,rent,credit_card,553,0.07365885604555394,0
66,104889,15,595,6,0.20502627452979172,0.41460772596849216,81853,960,58074,12,1,0,6,employed,mortgage,home_improvement,5081,0.5813002316734834,1
56,80753,1,622,4,0.3843849851858675,0.5816827691183228,11230,421,8148,36,0,0,2,employed,mortgage,credit_card,237,0.03521850581402548,1
60,39505,3,577,6,0.27058517901745294,0.1970941858561585,36564,11378,14018,24,0,0,1,employed,mortgage,business,613,0.18620427793950134,0
53,59985,0,758,4,0.2472992033577751,0.2297867603924758,131614,17060,27943,12,4,0,1,self_employed,rent,home_improvement,2445,0.4891222805701425,1
31,48431,1,511,5,0.4290487298942557,0.4390520168533365,29966,2742,26001,12,0,0,1,employed,rent,credit_card,2275,0.5636885465920588,1
38,31199,5,772,5,0.3366238427875718,0.3932270111952051,76481,3401,10620,36,2,0,2,employed,own,medical,309,0.11884996313984422,0
50,57651,6,790,4,0.5473356872710563,0.09897355212098513,53878,2590,9304,36,0,0,2,self_employed,own,business,271,0.05640838840609877,0
30,27186,1,655,5,0.15245742108426563,0.32381373656826945,78017,2207,11348,36,1,0,1,employed,mortgage,credit_card,330,0.14566320900463472,0
53,88773,0,471,3,0.18110459170171658,0.04546884133843119,18999,22930,36809,24,0,0,0,employed,mortgage,debt_consolidation,1610,0.21763373998851002,0
42,38858,3,651,4,0.1375311267474608,0.45711391684162805,19066,1379,10988,12,1,0,2,retired,mortgage,home_improvement,961,0.2967728653044418,1
40,54207,1,674,6,0.07774929943479132,0.17997863803116657,36909,5440,14110,48,4,0,5,employed,other,credit_card,308,0.06818307598649621,0
53,56480,1,599,6,0.26755577332579267,0.4243954333509234,10659,2083,9909,24,0,1,4,employed,rent,credit_card,433,0.0919971671388102,1
50,43068,22,638,1,0.2440717929767772,0.1297754235630796,29266,913,21892,24,1,0,1,employed,mortgage,home_improvement,957,0.26664809139035944,0
40,65732,6,802,3,0.1986950141259034,0.26722394682028505,44458,29889,14896,12,2,0,3,self_employed,mortgage,home_improvement,1303,0.23787500760664518,0
58,38659,5,733,4,0.08466265303513139,0.1046891895551661,151404,3715,6618,48,1,1,2,employed,rent,home_improvement,144,0.04469851780956569,0
32,75784,3,606,6,0.40305549761942805,0.12984853226121795,50119,10749,6780,12,2,0,2,self_employed,mortgage,home_improvement,593,0.09389844822126042,0
52,25009,3,552,4,0.22862384735943592,0.12132956062692644,59885,843,3297,24,3,0,3,self_employed,own,debt_consolidation,144,0.0690951257547283,0
52,52218,5,653,3,0.4917958143634181,0.14848136175352572,92187,2662,7465,36,1,0,1,employed,rent,debt_consolidation,217,0.04986786165689992,0
41,129244,8,662,14,0.1175384802629038,0.45462002721733213,16785,25188,23289,12,1,0,6,self_employed,rent,home_improvement,2037,0.1891306366252979,0
48,29727,8,719,5,0.20499260172825529,0.23346323029850377,31822,100000,33746,12,1,0,5,employed,rent,credit_card,2952,1.0,1
29,34930,1,637,4,0.3456138133137987,0.28662362163523974,200000,418,21587,36,0,0,2,employed,mortgage,business,629,0.21608932150014315,1
56,63383,4,720,5,0.5001871542332978,0.2284749019011779,34088,5992,19697,48,3,0,3,self_employed,rent,debt_consolidation,430,0.08140984175567581,0
42,53626,3,834,5,0.3246600737657139,0.055464583434579544,88711,15039,12227,48,1,0,2,employed,rent,debt_consolidation,267,0.059747137582515944,0
38,58414,14,745,7,0.5255209734981456,0.38056900508091857,78510,3215,22981,12,3,0,0,employed,mortgage,home_improvement,2010,0.41291471222652104,1
57,62604,6,676,7,0.7116062899224456,0.5312608390308925,11131,28977,16324,36,1,0,0,self_employed,rent,credit_card,476,0.09124017634655933,0
36,67329,5,665,7,0.44270759438356416,0.17811253435000773,46554,2208,47245,12,1,0,1,self_employed,own,debt_consolidation,4133,0.7366216637704407,0
28,85378,0,651,2,0.19466455526350399,0.060373568498309035,40839,10206,12470,36,0,0,3,employed,mortgage,credit_card,363,0.0510201691302209,0
26,60168,6,774,5,0.624941384551761,0.1650944177014403,47285,3702,34204,24,1,0,2,self_employed,rent,debt_consolidation,1496,0.2983645791783008,0
52,43450,0,629,3,0.1731051511973776,0.3042353489968824,19864,50470,24633,36,4,0,2,employed,mortgage,debt_consolidation,718,0.1982968929804373,0
29,68616,2,683,7,0.22226920248424545,0.08517005200246007,14860,2937,22355,12,2,0,4,unemployed,rent,debt_consolidation,1956,0.34207764952780695,0
66,126746,1,684,2,0.49629977071410214,0.4680926896523028,24814,4779,3268,60,3,0,0,self_employed,mortgage,home_improvement,57,0.005396620011676897,0
20,45875,8,639,6,0.2862991375383747,0.1592362837260543,33582,33474,25602,48,1,0,2,employed,rent,medical,560,0.1464850136239782,0
65,30113,1,570,4,0.28481567937678226,0.06539936113674144,93712,1733,12218,12,0,0,0,employed,mortgage,debt_consolidation,1069,0.4259954172616478,0
47,85266,3,705,8,0.08372146487100623,0.07326640663513095,155414,8983,9791,36,2,0,7,self_employed,mortgage,debt_consolidation,285,0.04010977411864049,0
43,46157,15,675,5,0.219038634354384,0.30313060660556934,110999,526,4731,36,1,0,1,unemployed,rent,home_improvement,137,0.035617566132980914,0
38,20000,1,720,1,0.34730378761578845,0.22559342096569895,72268,1584,13307,48,2,0,1,employed,rent,medical,291,0.1746,0
49,74885,4,637,2,0.201928988943972,0.19726692659749345,16261,14374,13677,12,1,0,4,employed,own,debt_consolidation,1196,0.1916538692662082,0
44,37508,3,777,3,0.2552384019590394,0.3973007259194012,26183,1833,5366,60,2,0,3,employed,rent,credit_card,93,0.02975365255412179,0
58,46851,0,609,6,0.500475628160254,0.3450731382865402,42956,3580,4763,24,2,0,2,employed,rent,debt_consolidation,208,0.0532752769417942,0
46,57872,11,816,8,0.4407464892692659,0.32453167874233435,21895,16977,18781,60,0,0,1,self_employed,rent,debt_consolidation,328,0.06801216477743986,0
46,53919,0,540,4,0.08678495509203081,0.24644905823339472,57628,3398,24592,24,0,0,1,employed,mortgage,home_improvement,1075,0.2392477605296834,0
40,69893,4,714,3,0.2028667824694035,0.4474205357673033,64627,27840,15263,24,2,0,2,self_employed,mortgage,other,667,0.11451790594193982,0
44,39428,5,718,6,0.28850545106033215,0.14023890032385888,55772,11198,29899,12,2,0,1,unemployed,mortgage,home_improvement,2616,0.7961854519630719,0
48,63357,6,616,6,0.6132410977968061,0.18231298037900998,82463,15576,12575,24,2,0,3,retired,mortgage,other,550,0.10417159903404517,1
24,43054,8,713,8,0.4013297362846464,0.6068149643939372,17611,52127,12860,36,3,0,2,employed,mortgage,credit_card,375,0.10451990523528593,0
28,70926,2,782,6,0.1894808144101669,0.17574855860439587,76593,13091,7030,24,2,0,0,self_employed,own,medical,307,0.05194146011335758,0
53,66681,0,502,6,0.18926546210747908,0.6067441055476297,20816,81492,4482,24,1,0,2,unemployed,own,debt_consolidation,196,0.03527241643046745,0
47,30708,8,720,5,0.0305251444806434,0.06729067831003499,17107,31789,48935,48,2,1,2,employed,own,debt_consolidation,1070,0.41813208284486125,0
42,84372,5,480,4,0.8449393803434533,0.21605939892443982,55586,3695,29493,48,2,0,3,employed,other,home_improvement,645,0.09173659507893614,1
45,37497,12,602,5,0.18922916363178735,0.5445018184148691,96057,56371,5040,12,1,0,1,unemployed,mortgage,credit_card,441,0.14113129050324025,0
49,73425,12,810,5,0.16052965071719072,0.21074587656458796,53659,12037,14898,12,3,0,5,employed,mortgage,credit_card,1303,0.21295199182839633,0
38,58902,12,633,6,0.38612473548671,0.4283895344935662,36924,4482,12456,36,0,0,2,unemployed,rent,home_improvement,363,0.07395334623612101,1
35,122895,4,586,11,0.35892958207003794,0.4045878010817402,46542,12302,11028,48,3,0,1,employed,own,credit_card,241,0.02353228365678018,1
47,43838,2,664,8,0.04820166890094001,0.14322520171111788,40503,42980,10033,60,1,0,2,employed,rent,home_improvement,175,0.04790364523929011,0
33,41164,10,845,7,0.5263555174915215,0.0429608516106988,14753,16035,17446,12,1,0,2,employed,rent,debt_consolidation,1526,0.4448547274317365,0
49,48547,4,533,7,0.1592057388481888,0.2196850701656845,13438,100000,23687,12,1,0,2,employed,mortgage,business,2072,0.5121634704513153,0
24,42125,1,595,4,0.2228967038497635,0.36426726594504866,34096,41348,17706,48,1,0,1,employed,mortgage,credit_card,387,0.1102433234421365,1
57,73128,13,799,8,0.6463903300210974,0.23823378147470314,38711,17760,12278,48,0,0,1,employed,mortgage,credit_card,268,0.043977682966852644,0
50,21847,14,828,6,0.05417940231829003,0.2179265223522057,36646,1738,11967,36,1,0,2,employed,mortgage,debt_consolidation,349,0.1916968004760379,0
48,28945,4,671,2,0.29375395941432353,0.03990589953836633,62372,6188,25739,48,1,0,3,employed,own,business,563,0.23340818794264986,0
56,28741,0,580,4,0.2682410176642265,0.30357961544334927,30565,9022,18479,24,4,0,4,employed,mortgage,home_improvement,808,0.3373577815664034,1
64,78838,3,847,0,0.08311427672945457,0.30926582666087765,56975,23039,14057,60,0,0,1,self_employed,other,debt_consolidation,245,0.03729166138156727,0
57,115301,11,807,6,0.15809285358717004,0.7176512708580046,32348,21078,13028,24,2,1,1,employed,mortgage,debt_consolidation,569,0.05921891397299243,1
22,46526,16,734,0,0.24901885002751883,0.43963712625734297,156167,10449,17012,24,0,0,2,self_employed,own,debt_consolidation,744,0.1918927051541074,0
29,45052,1,615,7,0.23421654155435048,0.22954609820219016,38737,9706,9625,24,3,0,0,self_employed,rent,home_improvement,421,0.11213708603391637,0
37,50768,0,676,9,0.2200510159535976,0.08890918957366087,200000,23877,23743,12,1,0,3,employed,rent,credit_card,2077,0.4909391742830129,0
45,87635,14,667,7,0.10362922978395586,0.23133393521135615,48127,2235,6291,24,3,0,4,employed,mortgage,debt_consolidation,275,0.037656187596280026,0
51,30832,3,706,2,0.496233396048682,0.342005755527716,30609,100000,10016,12,0,0,2,unemployed,rent,home_improvement,876,0.34094447327452,0
36,55225,5,796,4,0.5398582919283599,0.2533879069050832,17684,375,20491,48,2,0,2,self_employed,own,medical,448,0.09734721593481213,0
47,79825,24,750,8,0.11518794313357231,0.38601870871471183,11449,71905,6044,60,2,0,4,employed,mortgage,debt_consolidation,105,0.015784528656435953,0
35,62978,0,593,5,0.17138231627702805,0.3959378654818778,16429,7572,4442,60,2,0,0,self_employed,mortgage,credit_card,77,0.0146717901489409,0
37,53894,7,790,5,0.19018838788975626,0.3556515315128609,17967,36456,13962,24,4,0,2,employed,mortgage,home_improvement,610,0.13582216944372286,0
28,80863,0,705,6,0.3238853886802373,0.2000056569628308,49804,13985,4074,60,2,0,1,employed,mortgage,home_improvement,71,0.010536339240443714,0
33,20000,3,734,2,0.2735038876920478,0.3638507279091349,23838,13616,5382,12,0,0,1,employed,mortgage,debt_consolidation,470,0.282,0
28,68798,11,797,4,0.5093217486631368,0.457315908772004,42173,18608,22688,48,2,0,0,employed,rent,debt_consolidation,496,0.08651414285298992,0
33,35346,3,591,7,0.13979616367904932,0.27086691148787995,101273,27271,11575,24,1,0,2,retired,mortgage,debt_consolidation,506,0.17178747241554915,0
57,20000,40,677,3,0.4854521835042943,0.045726325184134664,33851,4948,32854,36,1,0,4,unemployed,rent,home_improvement,958,0.5748,0
33,63297,5,637,6,0.36961868677751003,0.07973820760560203,191630,38261,5748,60,3,0,2,employed,own,home_improvement,100,0.018958244466562395,0
75,97424,2,554,2,0.18312667796411985,0.40545840458730775,14176,1592,12509,60,3,0,2,employed,rent,debt_consolidation,218,0.026851699786500247,1
50,45765,1,707,8,0.4759607164569466,0.21009252982774804,32193,8038,17671,24,1,0,0,employed,mortgage,credit_card,773,0.202687643395608,0
47,78939,3,850,10,0.31415867943547854,0.6732497275434242,23589,28394,5887,60,2,0,3,employed,rent,credit_card,103,0.015657659711929464,0
34,109769,3,532,5,0.1249713200345534,0.08401331474737041,76818,36045,27508,60,1,0,1,employed,mortgage,business,481,0.05258315189169984,0
53,94604,0,677,4,0.39708009393168997,0.27482247783794145,6052,16174,19100,36,3,0,3,employed,mortgage,debt_consolidation,557,0.0706524037038603,1
38,111299,3,731,4,0.23224285245722792,0.040707759026592745,11447,4491,4330,12,1,0,6,employed,mortgage,credit_card,378,0.04075508315438593,0
46,71044,4,689,8,0.6457106694868895,0.122493242907136,33326,31103,13011,24,1,0,4,employed,own,business,569,0.09610945329654862,0
75,50905,8,670,9,0.14718122068317013,0.3910217757925533,125630,2968,17503,24,2,0,0,unemployed,rent,business,765,0.1803359198507023,1
43,22004,7,576,7,0.2898801421887009,0.48604336045844887,43506,100000,8839,36,2,0,1,unemployed,mortgage,home_improvement,257,0.14015633521177967,1
58,43345,8,698,7,0.16714025259162815,0.14348822460689478,12317,7136,4741,36,1,0,1,employed,rent,debt_consolidation,138,0.038205098627292655,0
36,32156,0,619,3,0.23548402285857398,0.4205019160659644,13936,804,16234,12,2,0,2,employed,mortgage,business,1420,0.5299166563005349,1
44,145142,1,504,8,0.05108687080073301,0.4472907566114953,138467,1350,62810,48,0,0,3,employed,other,home_improvement,1373,0.1135164184040457,0
66,44893,7,775,7,0.11002388440177611,0.12328592221786337,22094,8651,10189,24,1,0,0,employed,other,home_improvement,445,0.11894950214955562,0
37,52135,4,756,2,0.06691859599557652,0.26455387251149154,17079,9993,40073,60,3,0,5,unemployed,mortgage,debt_consolidation,701,0.16135034046226143,0
66,64585,0,684,5,0.31336135701878454,0.6403089465084102,118408,100000,7890,12,3,0,0,self_employed,mortgage,debt_consolidation,690,0.12820314314469303,1
53,50101,11,698,7,0.25633812377564674,0.21473731413204,81542,1706,15535,24,1,0,6,employed,rent,home_improvement,679,0.16263148440150896,0
38,114407,10,765,6,0.30680859921207687,0.1897443288020604,100634,8597,22926,12,1,0,0,employed,rent,medical,2006,0.21040670588338126,0
